Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
3408,0.93,0.0377,120.006,0.0347,0.403,0.946,4,0.909,11,106785,0.4518039255,0.979,0,audio_features,5NVy29GlUS0SxX8r3bKlxf,Nervous,Silly Game,Gita Tacey,Silly Game
3409,0.477,0.0986,82.481,0.0651,0.0539,0.774,4,0.779,0,113554,0.1441949331,0.138,1,audio_features,4KCT5Wxj0PIRx97CcBMjFY,Nervous,Peaceful Rain,Amare Franklin,Peaceful Rain
3410,0.654,0.0653,119.999,0.0431,0.0035,0.923,4,0.699,0,159000,0.4216965034,0.964,0,audio_features,2pN6oGZE4cIWrKZpGG67aH,Nervous,Fresh T,Dominique Carpenter,Fresh T
3411,0.646,0.352,150.049,0.0541,0.00157,0.868,4,0.701,2,116000,0.3474161474,0.34,1,audio_features,7KE49AJAv3LcaCEdwP8UFw,Nervous,Return Of Captain Chaos,Ngoc Truax,Return Of Captain Chaos
3412,0.798,0.0847,93.021,0.0793,0.00643,0.442,4,0.749,5,155484,0.1927303011,0.591,1,audio_features,00uym6ezxK82vLMjPV6uov,Nervous,Stacks On Stacks,Maximilian Barrett,Stacks On Stacks
3413,0.487,0.123,95.613,0.0334,0.875,0.896,4,0.546,0,105922,0.2735583654,0.123,0,audio_features,58rVxV4JCKGv9y6BmGjXwE,Nervous,Crime Spree,Nikhil Harrison,Crime Spree
3414,0.0904,0.11,84.043,0.0378,0.135,0.865,1,0.233,0,139904,0.04437108004,0.0311,0,audio_features,3UIAsRGeIjpT6p6NX5yAHh,Nervous,Dark Tunnel,Makeo,Dark Tunnel
3415,0.0623,0.0805,96.152,0.0391,0.402,0.827,3,0.179,5,118080,0.0697188155,0.0674,1,audio_features,0kQ5pSKTrXn3ABSJEnB9ls,Nervous,Forever Remorse,Agustin Santiago,Forever Remorse
3416,0.258,0.109,85.354,0.0404,0.167,0.892,4,0.208,9,172189,0.128528666,0.0341,1,audio_features,63iNv4xJmGeo39dL78M0Fi,Nervous,Malcolm's Demise,Anahi Fitzgerald,Malcolm's Demise
3417,0.275,0.122,118.999,0.0727,0.726,0.945,3,0.878,8,117406,0.1067456043,0.424,1,audio_features,0LaUDuX8qrtRDjFB3w8iu4,Nervous,The Number Of Truth,Marie Chichester,The Number Of Truth
3418,0.58,0.296,134.212,0.0364,0.00518,0.519,4,0.597,10,112500,0.2544192687,0.219,1,audio_features,2pB39PC7c7BduHUhnEBlfW,Nervous,Elephants On Wall Street,Jaquan Barr,Elephants On Wall Street
3419,0.441,0.0414,83.006,0.219,0.0063,0.843,4,0.846,0,124341,0.3284354296,0.923,1,audio_features,5KCfLJA0hiaw9rL9vekVSL,Nervous,Hey Mang,Taliyah Hopkins,Hey Mang
3420,0.0361,0.093,130.239,0.0459,0.991,0.926,5,0.163,5,168235,0.05720710887,0.0376,1,audio_features,58hZGPcTU7bjDG8maxfXKN,Nervous,Betrayed,Yoselin Charles,Betrayed
3421,0.0554,0.112,93.461,0.0367,0.861,0.893,4,0.207,1,211449,0.05893862502,0.0361,1,audio_features,1mnuj0dED4fSkmgDl9WOeq,Nervous,Three Days In Toronto,Kendra Ford,Three Days In Toronto
3422,0.0384,0.0896,89.988,0.0589,0.992,0.951,4,0.733,2,92000,0.05516962094,0.196,0,audio_features,6mTYcUPDWmLpIMbNF1JUfA,Nervous,,,
3423,0.704,0.189,134.968,0.0861,0.21,0.764,3,0.637,0,94529,0.3059849035,0.204,1,audio_features,0aU8JaV15GRTwVS27MZRUS,Nervous,,,
3424,0.154,0.0907,89.584,0.0359,0.994,0.00475,1,0.234,5,109778,0.09439521935,0.0823,1,audio_features,7igEjVFMUY8quGob6K9xOr,Nervous,,,
3425,0.585,0.0735,124.974,0.0604,0.0674,0.932,4,0.977,4,138240,0.3686379141,0.843,1,audio_features,51u7OZ1dkkMktZ0DGFMUug,Nervous,,,
3426,0.262,0.116,155.881,0.0399,0.988,0.942,3,0.251,5,117333,0.1644182419,0.374,1,audio_features,5a940I6UQX60SeN9iX9W99,Nervous,,,
3427,0.574,0.0941,129.026,0.0331,0.00106,0.659,4,0.622,5,179419,0.2950869476,0.796,1,audio_features,2ZmjbUA1kS829LfKZJz83c,Nervous,,,
3428,0.0319,0.088,175.865,0.0444,0.953,0.983,4,0.154,7,116124,0.04227659485,0.0384,1,audio_features,6QaOOAureiAY3ak3rkcxLi,Nervous,,,
3429,0.969,0.316,134.801,0.0381,4.04e-06,0.113,4,0.428,1,108686,0.4760471835,0.376,0,audio_features,0xUcRKumRvGzNXrFMohVBh,Nervous,,,
3430,0.319,0.118,88.999,0.541,0.565,0.435,4,0.92,7,134000,0.3796207999,0.893,0,audio_features,2dPLXDR89Mu1sI46KeHHv6,Nervous,,,
3431,0.71,0.152,137.647,0.0329,0.0182,0.64,4,0.388,5,114000,0.2222286254,0.545,0,audio_features,54uZ1srAuVm8W4liHODYDO,Nervous,,,
3432,0.47,0.114,180.161,0.112,0.0113,0.854,4,0.654,11,132000,0.3086384292,0.915,1,audio_features,5rsrnsG7mubw5JyV34zJkP,Nervous,,,
3433,0.241,0.0988,152.777,0.0321,0.885,0.905,4,0.399,0,166373,0.09120108394,0.205,0,audio_features,0UoPZQftnroBnRp6q2sPkT,Nervous,,,
3434,0.385,0.0943,101.996,0.0752,0.858,0.945,4,0.396,5,167059,0.1305419212,0.0375,1,audio_features,4437bSkyL7Q31ThFsf9Mue,Nervous,,,
3435,0.602,0.0836,184.057,0.0409,0.00851,0.932,4,0.602,9,134348,0.3169567463,0.96,1,audio_features,4Q8S2nwSWkzoeNz3jduUNO,Nervous,,,
3436,0.339,0.105,80.005,0.0469,0.00343,0.88,4,0.586,7,165375,0.08731724006,0.0359,1,audio_features,5DOyt3kUIuWeCm5vDSzr5J,Nervous,,,
3437,0.912,0.0822,155.045,0.037,0.0665,0.668,4,0.688,1,102194,0.498195729,0.975,1,audio_features,6bZAkvgbBmlx16PtzfiPVO,Nervous,,,
3438,0.439,0.17,104.897,0.036,0.56,0.894,4,0.357,0,125317,0.2671775727,0.0645,1,audio_features,5nYirPrWjNuv4URMTih22y,Nervous,,,
3439,0.422,0.102,119.982,0.0511,0.203,0.872,4,0.8,9,139021,0.212740414,0.865,0,audio_features,7Cngepxdd04kyd2QHvQvb2,Nervous,,,
3440,0.933,0.0782,139.972,0.0488,0.0419,0.729,4,0.743,2,126857,0.1142352141,0.18,1,audio_features,5jpvyDsODhMhSdj2aNjJ67,Nervous,,,
3441,0.00269,0.131,138.159,0.0329,0.932,0.973,3,0.147,1,96000,0.01586353605,0.029,1,audio_features,6XAaIUIw8m2ENKyuH73ekV,Nervous,,,
3442,0.719,0.279,135.948,0.0462,0.0216,0.833,4,0.685,9,130775,0.2998817248,0.747,1,audio_features,0rGcApuSLyOm41PEbi5FkG,Nervous,,,
3443,0.559,0.157,117.359,0.131,0.511,0.374,4,0.575,0,120285,0.1747028541,0.197,1,audio_features,7wsE3Rp5Petz2LTTqr0xsw,Nervous,,,
3444,0.516,0.0735,89.998,0.127,0.00248,0.215,4,0.848,10,122667,0.3544051303,0.594,0,audio_features,4jwMDb610JYfQBGc2vS65n,Nervous,,,
3445,0.836,0.118,80.027,0.0324,0.323,0.981,4,0.508,7,127000,0.4251087068,0.529,1,audio_features,1rIWR4Kw0mAzbUb4HCzZ9I,Nervous,,,
3446,0.371,0.0634,120.017,0.0627,0.000874,0.677,4,0.888,11,171294,0.2716126545,0.978,0,audio_features,6mR3Jgf2IQnKQRgiRSr2Oq,Nervous,,,
3447,0.315,0.0609,90.006,0.266,0.00382,0.88,4,0.782,7,134973,0.06839116473,0.484,1,audio_features,29dqKSUwg099C6yFreLOLY,Nervous,,,
3448,0.189,0.16,79.942,0.0482,0.668,0.895,4,0.13,1,154889,0.08334892445,0.0338,1,audio_features,5Jy4P5SCGD2YIFmUJhFkNZ,Nervous,,,
3449,0.635,0.149,91.014,0.0358,0.142,0.855,4,0.665,5,129273,0.2437810818,0.588,1,audio_features,764FHqiTNONotUupCmWquW,Nervous,,,
3450,0.754,0.0486,149.882,0.067,0.0152,0.0,4,0.746,1,206880,0.4633935665,0.764,1,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,Nervous,Handwritten (Deluxe),Shawn Mendes,Stitches
3451,0.762,0.108,99.963,0.0489,0.254,0.000122,4,0.508,6,263520,0.615389384,0.444,0,audio_features,4E3afPSY5fUEelQS9ppL0e,Nervous,This Is Acting,Sia,Alive
3452,0.787,0.0685,117.089,0.0499,0.0197,6.07e-05,5,0.399,1,216120,0.7177942913,0.572,1,audio_features,4VrWlk8IQxevMvERoX08iC,Nervous,1000 Forms Of Fear,Sia,Chandelier
3453,0.552,0.114,75.881,0.0282,0.417,0.0,4,0.346,0,286482,0.4537326169,0.0789,0,audio_features,3mr584ZFSkZrWja9kJAzlb,Nervous,Skyfall,Adele,Skyfall
3454,0.813,0.0779,121.998,0.0554,0.38,0.0,4,0.866,11,199440,0.6263974773,0.969,0,audio_features,7JJmb5XwzOO8jgpou264Ml,Nervous,Illuminate (Deluxe),Shawn Mendes,There's Nothing Holdin' Me Back
3455,0.819,0.107,82.695,0.341,0.106,0.0,4,0.444,10,187973,0.6253166607,0.747,0,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,Nervous,Illuminate,Shawn Mendes,Treat You Better
3456,0.655,0.117,134.945,0.0311,0.0362,0.0,4,0.672,10,201240,0.5609833867,0.556,0,audio_features,6Qn5zhYkTa37e91HC1D7lb,Nervous,Evolve,Imagine Dragons,Whatever It Takes
3457,0.54,0.0945,116.947,0.0287,0.037,0.0,4,0.759,9,190960,0.498941927,0.75,0,audio_features,0TK2YIli7K1leLovkQiNik,Nervous,Señorita,Shawn Mendes,Señorita
3458,0.647,0.0937,127.921,0.0413,0.0514,0.0,4,0.718,2,238515,0.5071074606,0.151,1,audio_features,3BfUhr0qu1H1pQdoJdWgLn,Nervous,Auf uns,Auf Uns,Auf uns
3459,0.595,0.109,119.972,0.0313,0.0275,0.0,4,0.516,5,340707,0.5868133696,0.222,1,audio_features,5Ohxk2dO5COHF1krpoPigN,Nervous,Harry Styles,Harry Styles,Sign of the Times
3460,0.533,0.139,150.455,0.186,0.462,0.219,4,0.678,4,180953,0.2990542646,0.323,1,audio_features,3XF5xLJHOQQRbWya6hBp7d,Nervous,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,you should see me in a crown
3461,0.793,0.0952,123.941,0.0842,0.0125,0.0,4,0.794,11,183290,0.5942237421,0.677,0,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,Nervous,Don't Start Now,Dua Lipa,Don't Start Now
3462,0.7,0.153,116.073,0.0694,0.00261,1.56e-05,4,0.762,9,209320,0.4999769697,0.608,0,audio_features,2ekn2ttSfGqwhhate0LSR0,Nervous,Dua Lipa (Deluxe),Dua Lipa,New Rules
3463,0.54,0.261,137.972,0.0576,0.0895,0.0,4,0.584,1,220883,0.4080374267,0.195,0,audio_features,3ebXMykcMXOcLeJ9xZ17XH,Nervous,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely
3464,0.573,0.482,99.939,0.106,0.46,0.0734,4,0.695,4,179172,0.371663575,0.408,0,audio_features,51NFxnQvaosfDDutk0tams,Nervous,Bellyache,Billie Eilish,bellyache
3465,0.693,0.122,126.025,0.044,0.175,0.0,4,0.696,3,194755,0.5861381645,0.601,1,audio_features,3JJYIoJ5FyY9E0DGjr7SXF,Nervous,I met you when I was 18. (the playlist),Lauv,Enemies
3466,0.0725,0.0754,123.544,0.0582,0.801,1.45e-05,4,0.416,2,270002,0.1452947761,0.0609,0,audio_features,6xmQbeqFHDoBQwHzwlWQAA,Nervous,6.18.18,Bil Cutie,6.18.18
3467,0.308,0.0741,101.115,0.0278,0.978,0.000595,4,0.489,5,181931,0.3556722645,0.269,1,audio_features,2Nw7SJPxBMbkQdTVPatSgR,Nervous,Son Feci EP,Son Feci Bisiklet,Bikinisinde Astronomi (Bonus Trek)
3468,0.504,0.34,163.954,0.0731,0.186,0.000221,4,0.598,9,203507,0.3208484902,0.252,1,audio_features,1GwMQaZz6Au3QLDbjbMdme,Nervous,reputation,Taylor Swift,Call It What You Want
3469,0.654,0.122,111.968,0.0335,0.0542,1.8e-06,4,0.565,1,265427,0.4557220056,0.235,0,audio_features,3BJe4B8zGnqEdQPMvfVjuS,Nervous,Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness
3470,0.557,0.124,150.073,0.0318,0.74,0.0,4,0.652,1,169354,0.5179645056,0.483,0,audio_features,2qxmye6gAegTMjLKEBoR3d,Nervous,Narrated For You,Alec Benjamin,Let Me Down Slowly
3471,0.307,0.0792,67.513,0.0428,0.807,0.000355,4,0.576,11,189613,0.230887276,0.157,0,audio_features,2VlLbhGLVJgdOW7kKdWWFc,Nervous,Six Feet Under,Billie Eilish,Six Feet Under
3472,0.296,0.095,115.284,0.0333,0.934,0.0,4,0.351,4,200186,0.3122841916,0.12,0,audio_features,0u2P5u6lvoDfwTYjAADbn4,Nervous,lovely (with Khalid),Billie Eilish,lovely (with Khalid)
3473,0.727,0.062,160.129,0.0528,0.0372,0.00123,4,0.265,9,187500,0.5543065366,0.146,0,audio_features,56peP1S0zoE8qiU9UsHAKO,Nervous,Svrcina,SVRCINA,Who Are You
3474,0.917,0.169,190.757,0.0771,0.0717,0.0,4,0.32,9,188360,0.5068156301,0.715,1,audio_features,15tHagkk8z306XkyOHqiip,Nervous,L.P.,The Rembrandts,I'll Be There for You - Theme From Friends
3475,0.0954,0.113,129.726,0.0376,0.666,9.27e-05,3,0.44,9,232627,0.1919773533,0.078,0,audio_features,10Odr9VhsEYfpd3hjoNyl3,Nervous,Hurts Like Hell,Fleurie,Hurts Like Hell
3476,0.37,0.116,78.963,0.0489,0.768,0.599,4,0.503,11,218776,0.1333214413,0.102,1,audio_features,46T7puWlH8ptC6lx7bQ3TY,Nervous,Let Me Die,Lil Happy Lil Sad,Let Me Die
3477,0.111,0.0897,82.642,0.0972,0.978,3.97e-05,4,0.367,4,196077,0.1976059422,0.198,1,audio_features,43zdsphuZLzwA9k4DJhU0I,Nervous,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,when the party's over
3478,0.389,0.106,120.046,0.332,0.74,0.162,4,0.905,8,193143,0.1882565086,0.196,1,audio_features,4SSnFejRGlZikf02HLewEF,Nervous,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,bury a friend
3479,0.363,0.084,144.892,0.041,0.816,0.0317,4,0.511,4,200379,0.414476584,0.169,0,audio_features,7hDVYcQq6MxkdJGweuCtl9,Nervous,dont smile at me,Billie Eilish,ocean eyes
3480,0.131,0.109,137.446,0.0382,0.952,0.00453,4,0.421,0,291796,0.1197429629,0.12,1,audio_features,6CcJMwBtXByIz4zQLzFkKc,Nervous,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,i love you
3481,0.425,0.1,135.128,0.375,0.328,0.13,4,0.701,7,194088,0.2829762585,0.562,1,audio_features,2Fxmhks0bxGSBdJ92vM42m,Nervous,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,bad guy
3482,0.71,0.093,173.997,0.0362,0.0968,0.0,4,0.435,5,268465,0.4771445856,0.681,0,audio_features,3Mh4EaJcfM4v2hpY49rjg6,Nervous,Lost on You,LP,Lost on You
3483,0.763,0.359,136.205,0.0341,0.00126,6.75e-05,4,0.526,0,215160,0.2327287302,0.514,0,audio_features,4QlzkaRHtU8gAdwqjWmO8n,Nervous,Wish,The Cure,Friday I'm In Love
3484,0.321,0.0996,135.047,0.028,0.893,0.0,4,0.554,9,285240,0.3867675238,0.288,1,audio_features,6QPKYGnAW9QozVz2dSWqRg,Nervous,21,Adele,Someone Like You
3485,0.77,0.0473,104.948,0.0298,0.138,0.0,4,0.73,8,228093,0.5550089672,0.507,1,audio_features,1eq1wUnLVLg4pdEfx9kajC,Nervous,21,Adele,Rolling in the Deep
3486,0.431,0.0854,157.98,0.0342,0.329,0.0,4,0.47,5,295502,0.4937987657,0.289,0,audio_features,4aebBr4JAihzJQR0CiIZJv,Nervous,25,Adele,Hello
3487,0.808,0.0504,155.396,0.0723,0.251,0.0,4,0.525,2,215933,0.4805073111,0.738,0,audio_features,734dz1YaFITwawPpM25fSt,Nervous,Zaz,Zaz,Je veux
3488,0.543,0.118,68.534,0.0919,0.492,1.58e-05,4,0.359,7,221307,0.4177341687,0.453,1,audio_features,1dGr1c8CrMLDpV6mPbImSI,Nervous,Lover,Taylor Swift,Lover
3489,0.671,0.0637,85.026,0.0553,0.00929,0.0,4,0.771,2,171360,0.523781313,0.714,1,audio_features,6RRNNciQGZEXnqk8SQ9yv5,Nervous,Lover,Taylor Swift,You Need To Calm Down
3490,0.83,0.118,182.162,0.0571,0.033,0.0,4,0.61,0,193000,0.6233758882,0.728,1,audio_features,2Rk4JlNc2TPmZe2af99d45,Nervous,Lover,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco)
3491,0.407,0.11,139.028,0.0267,0.309,0.000961,3,0.421,10,285120,0.4243752036,0.161,1,audio_features,1qU8pLmJNC0V2aSOStjWcX,Nervous,Autumn Acoustic,Christina Perri,A Thousand Years
3492,0.348,0.12,74.541,0.0316,0.726,0.0,4,0.349,3,246587,0.4930602596,0.0886,1,audio_features,0HZhYMZOcUzZKSFwPOti6m,Nervous,lovestrong.,Christina Perri,Jar of Hearts
3493,0.489,0.114,143.808,0.0368,0.132,0.000643,4,0.439,8,250707,0.4849533905,0.253,1,audio_features,4IqcDJPzDL8Hq8KwAX4jUE,Nervous,head or heart,Christina Perri,human
3494,0.274,0.11,105.921,0.0276,0.742,0.0,4,0.72,1,227066,0.4157669849,0.179,0,audio_features,7HRKXaKzzApunJUIOjMAup,Nervous,25,Adele,Million Years Ago
3495,0.652,0.0931,95.977,0.0802,0.581,0.0,4,0.825,1,233713,0.6931863466,0.931,0,audio_features,7qiZfU4dY1lWllzX7mPBI3,Nervous,÷ (Deluxe),Ed Sheeran,Shape of You
3496,0.448,0.106,95.05,0.0232,0.163,0.0,3,0.599,8,263400,0.4835039206,0.168,1,audio_features,0tgVpDi06FyKpA1z0VMD4v,Nervous,÷ (Deluxe),Ed Sheeran,Perfect
3497,0.675,0.0894,101.956,0.0442,0.0912,0.0,4,0.798,6,219947,0.5596931607,0.842,1,audio_features,0hVXuCcriWRGvwMV1r5Yn9,Nervous,No.6 Collaborations Project,Ed Sheeran,I Don't Care (with Justin Bieber)
3498,0.648,0.0802,92.977,0.187,0.124,0.0,4,0.64,5,197867,0.3929614974,0.548,0,audio_features,70eFcWOvlMObDhURTqT4Fv,Nervous,No.6 Collaborations Project,Ed Sheeran,Beautiful People (feat. Khalid)
3499,0.621,0.0865,97.986,0.0824,0.148,0.0,4,0.857,9,204467,0.4799544249,0.668,0,audio_features,4vUmTMuQqjdnvlZmAH61Qk,Nervous,No.6 Collaborations Project,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B)
3500,0.713,0.0602,147.959,0.0776,0.0316,0.374,3,0.494,9,226427,0.4223281208,0.257,0,audio_features,4vWeIrIQQrbThS11ogLTmu,Nervous,Up in Flames,Ruelle,War of Hearts
3501,0.172,0.105,77.025,0.0291,0.907,0.000383,4,0.559,10,212040,0.2939002801,0.0955,1,audio_features,0mqTcM8kuu2IYPotMt7AzS,Nervous,19,Adele,Make You Feel My Love
3502,0.595,0.095,144.464,0.0489,0.303,0.0,4,0.377,3,290900,0.5048937562,0.264,1,audio_features,0cj2joJcY6b4XSRfj2eZOl,Nervous,25,Adele,When We Were Young
3503,0.67,0.112,107.995,0.0249,0.00408,1.66e-06,4,0.603,2,242974,0.6395875481,0.445,0,audio_features,5PKWUDfQFtc5qqo8cs1gQp,Nervous,21,Adele,Set Fire to the Rain
3504,0.785,0.148,160.02,0.165,0.0561,0.0,4,0.648,7,219200,0.5361669006,0.943,1,audio_features,5xTtaWoae3wi06K5WfVUUH,Nervous,1989,Taylor Swift,Shake It Off
3505,0.283,0.0906,130.052,0.0333,0.93,2.04e-05,4,0.568,4,164827,0.3309405619,0.173,1,audio_features,2EowclmjcHVK6W8xlngurh,Nervous,Don't Look Down,Skylar Grey,Coming Home - Part II / Bonus Track
3506,0.317,0.0881,140.048,0.334,0.592,0.0,4,0.778,1,178627,0.290669859,0.327,0,audio_features,6ocbgoVGwYJhOv1GgI9NsF,Nervous,"thank u, next",Ariana Grande,7 rings
3507,0.78,0.081,124.949,0.128,0.0622,0.0,4,0.776,10,204347,0.6043659664,0.666,0,audio_features,0pqnGHJpmpxLKifKRmU6WP,Nervous,Evolve,Imagine Dragons,Believer
3508,0.822,0.147,167.997,0.0438,0.00671,0.134,4,0.605,0,187147,0.5732578361,0.288,1,audio_features,1zB4vmk8tFRmM9UULNzbLB,Nervous,Evolve,Imagine Dragons,Thunder
3509,0.611,0.0812,100.0,0.0409,0.217,0.0,4,0.704,2,189467,0.4947661737,0.22,1,audio_features,2FY7b99s15jUprqC0M5NCT,Nervous,Origins (Deluxe),Imagine Dragons,Natural
3510,0.637,0.368,177.913,0.0703,0.0722,0.0,4,0.383,3,260773,0.4470437217,0.0827,1,audio_features,2RSHsoi04658QL5xgQVov3,Nervous,Origins (Deluxe),Imagine Dragons,Bad Liar
3511,0.784,0.668,136.245,0.0627,0.106,0.000108,4,0.448,9,186813,0.6541841236,0.236,1,audio_features,4G8gkOterJn0Ywt6uhqbhp,Nervous,Night Visions,Imagine Dragons,Radioactive
3512,0.71,0.329,89.938,0.0321,0.19,0.00025,4,0.505,3,175200,0.7067242604,0.428,1,audio_features,3LlAyCYU26dvFZBDUIMb7a,Nervous,Night Visions,Imagine Dragons,Demons
3513,0.882,0.316,99.991,0.0602,0.194,0.0,4,0.77,8,223523,0.5759701813,0.385,1,audio_features,5PYQUBXc7NYeI1obMKSJK0,Nervous,Never Really Over,Katy Perry,Never Really Over
3514,0.757,0.126,140.094,0.132,0.185,6.32e-06,4,0.722,10,185815,0.4893842633,0.721,0,audio_features,5nCthAh3jt4xKuLJAifAaR,Nervous,Harleys In Hawaii,Katy Perry,Harleys In Hawaii
3515,0.608,0.0895,137.494,0.128,0.128,0.0,4,0.774,7,182521,0.4861832585,0.56,1,audio_features,02FaKXXL7KUtRc7K0k54tL,Nervous,Cozy Little Christmas,Katy Perry,Cozy Little Christmas
3516,0.585,0.165,131.931,0.0513,0.00314,0.0,4,0.645,6,215672,0.4941968808,0.353,1,audio_features,5jrdCoLpJSvHHorevXBATy,Nervous,PRISM (Deluxe),Katy Perry,Dark Horse
3517,0.772,0.354,179.984,0.0418,0.00487,6.6e-06,4,0.554,7,223546,0.5740503684,0.455,0,audio_features,6F5c58TMEs1byxUstkzVeM,Nervous,PRISM (Deluxe),Katy Perry,Roar
3518,0.882,0.15,106.083,0.0863,0.127,0.0,4,0.698,4,200105,0.7016168331,0.445,0,audio_features,3EfugazgSddQvzZpkof5I4,Nervous,Ciao Adios,Anne-Marie,Ciao Adios
3519,0.328,0.112,116.068,0.0461,0.694,0.0,4,0.526,1,526387,0.3212180934,0.11,1,audio_features,0SuG9kyzGRpDqrCWtgD6Lq,Nervous,+,Ed Sheeran,Give Me Love
3520,0.705,0.118,122.016,0.0382,0.0654,0.0,4,0.664,1,257267,0.5641570244,0.477,0,audio_features,73rDjnOEahDLE0Sy82HTC8,Nervous,Walking Songs,OneRepublic,Counting Stars
3521,0.731,0.308,87.908,0.0868,0.0534,0.0,4,0.589,2,268867,0.4817813675,0.191,1,audio_features,5k38wzpLb15YgncyWdTZE4,Nervous,The Beautiful & Damned,G-Eazy,Him & I (with Halsey)
3522,0.473,0.109,75.801,0.129,0.866,0.0,4,0.464,1,208687,0.3131122075,0.604,1,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,Nervous,If the World Was Ending (feat. Julia Michaels),JP Saxe,If the World Was Ending - feat. Julia Michaels
3523,0.605,0.694,121.049,0.0433,0.156,0.0,4,0.759,7,158900,0.4103458069,0.64,1,audio_features,0mjAU3yKR1QnXnHtjGJqTM,Nervous,Rescue Me,OneRepublic,Rescue Me
3524,0.804,0.178,120.047,0.0377,0.00463,0.0,4,0.658,0,205793,0.516713728,0.508,1,audio_features,53Ji6ZvVjsBl4pIuiETfhN,Nervous,Church,Galantis,Bones (feat. OneRepublic)
3525,0.764,0.115,148.021,0.0366,0.0717,0.0,4,0.516,2,224693,0.4884836139,0.376,1,audio_features,1NhPKVLsHhFUHIOZ32QnS2,Nervous,Waking Up,OneRepublic,Secrets
3526,0.534,0.1,145.816,0.0677,0.164,0.0,4,0.668,1,136248,0.4684896492,0.711,1,audio_features,6hLkeOMrhZ2CMLBp2of576,Nervous,Wanted,OneRepublic,Wanted
3527,0.823,0.134,123.935,0.0623,0.487,0.0,4,0.691,2,191467,0.616808003,0.87,1,audio_features,2bT1PH7Cw3J9p3t7nlXCdh,Nervous,Shawn Mendes (Deluxe),Shawn Mendes,If I Can't Have You
3528,0.712,0.13,140.025,0.066,0.0573,0.0,4,0.622,5,211360,0.4304770471,0.487,1,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,Nervous,Shawn Mendes,Shawn Mendes,In My Blood
3529,0.476,0.111,92.038,0.0361,0.405,0.0,4,0.853,8,235747,0.4625940048,0.796,1,audio_features,5EYBryPOgIEPB7r5QIy6eG,Nervous,Shawn Mendes,Shawn Mendes,Fallin' All In You
3530,0.519,0.0993,87.963,0.0554,0.554,0.0,4,0.716,7,200600,0.4230580858,0.466,1,audio_features,376Gg7Oxo5C5jUWDWpVXeI,Nervous,Shawn Mendes,Shawn Mendes,Where Were You In The Morning?
3531,0.623,0.126,121.983,0.0776,0.0404,0.0,4,0.841,0,164147,0.4591980128,0.744,1,audio_features,5wxurz8J6YlyQRNnGN8zXS,Nervous,Shawn Mendes,Shawn Mendes,Nervous
3532,0.451,0.108,153.766,0.229,0.812,0.0,4,0.737,2,159400,0.3386491579,0.664,1,audio_features,2IssBpPtHcViZL5vYQNHhA,Nervous,Shawn Mendes,Shawn Mendes,Like To Be You (feat. Julia Michaels)
3533,0.337,0.311,203.231,0.404,0.331,0.0,4,0.559,7,142480,0.3254243155,0.705,1,audio_features,1RRZSm4akqNyMOsPUhw4cb,Nervous,Shawn Mendes,Shawn Mendes,Because I Had You
3534,0.311,0.0987,89.362,0.0369,0.872,0.0,4,0.361,2,212773,0.258583018,0.323,0,audio_features,6nat4Z7iRKWVk1qngQqI0Q,Nervous,Shawn Mendes,Shawn Mendes,Perfectly Wrong
3535,0.688,0.0872,131.02,0.11,0.197,0.0,4,0.878,1,204693,0.4338104405,0.917,1,audio_features,6D8FZWtCQRtQUVT3mpjrZs,Nervous,Shawn Mendes,Shawn Mendes,Queen
3536,0.679,0.121,81.045,0.0425,0.0016,0.00655,4,0.638,4,181880,0.5446280436,0.596,1,audio_features,4uGY9CqDtGtaTTLg1cgsWD,Nervous,Origins (Deluxe),Imagine Dragons,Machine
3537,0.507,0.0469,82.483,0.04,0.0535,1.19e-06,4,0.697,8,166360,0.4910209249,0.382,1,audio_features,5d41vXH0zvpwUrHrmqKqDc,Nervous,Origins (Deluxe),Imagine Dragons,Love
3538,0.653,0.101,106.966,0.0658,0.229,0.0,4,0.717,1,207320,0.5227571722,0.412,1,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,Nervous,"thank u, next",Ariana Grande,"thank u, next"
3539,0.795,0.159,190.097,0.461,0.119,0.0,4,0.4,10,186107,0.65080368,0.702,0,audio_features,0Ryd8975WihbObpp5cPW1t,Nervous,boyfriend,Ariana Grande,boyfriend (with Social House)
